;floor;price;operation;size;exterior;rooms;bathrooms;latitude;longitude;newDevelopment;hasLift;topNewDevelopment;isParkingSpaceIncludedInPrice;numero_bancos_cercanos;numero_starbucks_cercanos;numero_atractivos_cercanos;numero_buenasmigas_cercanos;numero_clubesnocturnos_cercanos;numero_mcdonalds_cercanos;numero_metro_cercanos;numero_parking_cercanos;numero_parkingbici_cercanos;numero_parques_cercanos;numero_playas_cercanos;numero_santagloria_cercanos;numero_vivari_cercanos;num_airbnbs_500;media_precios_airbnbs_500;log_price;price_m2;log_price_m2;propertyType_chalet;propertyType_duplex;propertyType_flat;propertyType_penthouse;status_good;status_newdevelopment;num_airbnbs_500_mas_de_cero;media_precios_airbnbs_500_mas_de_cero;numero_bancos_cercanos_mas_de_cero;numero_starbucks_cercanos_mas_de_cero;numero_atractivos_cercanos_mas_de_cero;numero_buenasmigas_cercanos_mas_de_cero;numero_clubesnocturnos_cercanos_mas_de_cero;numero_mcdonalds_cercanos_mas_de_cero;numero_metro_cercanos_mas_de_cero;numero_parking_cercanos_mas_de_cero;numero_parkingbici_cercanos_mas_de_cero;numero_parques_cercanos_mas_de_cero;numero_playas_cercanos_mas_de_cero;numero_santagloria_cercanos_mas_de_cero;numero_vivari_cercanos_mas_de_cero;district;neighborhood
10038;5;1399;rent;42;1;1;1;414.097.303;21.767.241;0;1;0;0;9;0;0;0;0;0;1;8;62;1;0;0;4;624;144.499.396.899.225;724.351.297.466.548;333.095.238.095.238;350.584.335.638.211;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
10039;3;1390;rent;61;1;1;1;413.857.284;21.803.137;0;1;0;0;14;2;26;1;0;0;2;4;99;5;0;0;1;1260;106.442.605.775.401;723.705.902.612.474;227.868.852.459.016;312.618.516.195.143;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10040;0;1360;rent;34;1;1;1;413.891.936;21.758.323;0;1;0;0;14;2;8;1;1;1;2;12;97;2;0;0;3;1120;137.200.513.136.095;72.152.399.787.301;40;368.887.945.411.394;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Eixample;La Dreta de l'Eixample
10041;5;1700;rent;109;1;2;1;413.840.773;21.840.448;0;1;0;0;6;0;24;0;2;1;3;7;87;2;0;0;0;883;111.208.665.007.776;743.838.353.004.431;155.963.302.752.294;274.703.564.781.516;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10042;5;1450;rent;41;1;1;1;413.868.221;21.786.794;0;0;0;0;15;1;30;2;1;0;3;9;96;3;0;0;2;1278;113.257.105.957.447;727.931.883.541.462;353.658.536.585.366;356.574.676.871.031;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10043;3;1550;rent;100;1;3;2;413.836.013;21.324.959;0;1;0;0;20;0;1;0;1;0;2;8;52;11;0;0;3;177;111.067.845.945.946;734.601.020.991.329;15.5;27.408.400.239.252;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;Les Corts;Les Corts
10044;0;1500;rent;70;1;1;1;414.055.862;21.388.742;0;1;0;0;9;0;0;0;0;0;3;9;12;5;0;1;0;182;105.275.774.193.548;73.132.203.870.903;214.285.714.285.714;306.472.514.504.094;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;El Putxet i el Farr�
10045;2;1400;rent;65;1;2;1;41.383.548;21.669.457;0;1;0;0;9;3;13;2;4;1;14;7;109;9;0;0;0;1241;128.196.787.161.485;724.422.751.560.335;215.384.615.384.615;306.984.024.570.771;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10046;0;1400;rent;110;0;3;2;413.719.823;21.289.435;0;0;0;0;9;0;0;0;0;0;3;7;30;5;0;0;0;219;746.296.098.765.432;724.422.751.560.335;127.272.727.272.727;254.374.714.981.093;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;Sants-Montju��;Sants - Badal
10047;1;1900;rent;85;1;4;1;41.381.943;21.665.255;0;0;0;0;6;3;12;2;2;1;4;10;98;7;0;0;0;1313;113.763.544.721.689;754.960.916.515.453;223.529.411.764.706;310.695.790.866.422;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10048;2;1500;rent;39;1;1;1;414.111.402;21.752.533;0;1;0;0;6;0;1;0;0;0;1;7;45;2;0;0;3;480;124.026.131.958.763;73.132.203.870.903;384.615.384.615.385;364.965.874.096.066;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
10049;0;2000;rent;100;1;1;1;414.235.266;21.367.619;0;0;0;1;0;0;1;0;0;0;1;9;4;9;0;0;0;9;144.843.333.333.333;760.090.245.954.208;20;299.573.227.355.399;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;Horta-Guinard�;Sant Gen������s Dels Agudells - Mo
10050;0.5;1500;rent;39;1;1;1;414.098.402;21.764.533;0;1;0;0;8;0;0;0;0;0;1;8;63;1;0;0;4;614;144.612.670.891.089;73.132.203.870.903;384.615.384.615.385;364.965.874.096.066;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
10051;0;2000;rent;65;1;1;2;413.880.682;21.759.644;0;0;0;0;13;2;16;2;2;1;2;9;97;4;0;0;3;1203;127.598.685.970.819;760.090.245.954.208;307.692.307.692.308;342.651.518.964.645;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10052;1;2000;rent;70;1;3;2;413.801.355;21.640.551;0;1;0;0;5;0;9;0;2;0;1;9;84;8;0;0;0;1150;107.247.144.690.266;760.090.245.954.208;285.714.285.714.286;335.240.721.749.272;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10053;2;1690;rent;76;1;2;1;413.793.156;21.552.722;0;1;0;1;7;0;0;0;2;0;2;10;80;4;0;0;0;793;121.744.753.385.827;743.248.380.791.712;222.368.421.052.632;310.175.046.763.079;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;Eixample;La Nova Esquerra de l'Eixample
10054;0;1650;rent;41;1;1;2;414.018.889;21.544.418;0;0;0;0;9;0;2;0;1;1;2;24;62;0;0;0;1;620;118.777.072.275.335;740.853.056.689.463;402.439.024.390.244;369.495.850.019.032;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;1;Gr����;Vila de Gr����
10055;3;1150;rent;40;1;1;1;413.805.777;21.911.689;0;0;0;0;4;0;4;0;2;0;0;4;48;2;0;0;0;393;807.637.714.285.714;70.475.172.213.573;28.75;335.863.776.724.336;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
10056;0;1100;rent;50;1;0;1;413.800.449;21.888.676;0;0;0;0;4;0;4;0;2;1;1;5;50;4;0;0;0;446;810.589.033.333.333;700.306.545.878.646;22;309.104.245.335.832;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
10057;0;1100;rent;50;1;1;1;413.805.019;21.883.562;0;0;0;0;4;0;4;0;2;1;2;5;52;4;0;0;0;478;81.297.553.133.515;700.306.545.878.646;22;309.104.245.335.832;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
10058;2;2000;rent;55;1;1;1;413.829.471;21.773.024;0;0;0;0;17;2;32;1;5;1;2;3;82;4;0;0;1;1615;118.912.051.591.837;760.090.245.954.208;363.636.363.636.364;359.356.927.430.961;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;El G����
10059;2;1452;rent;50;1;1;1;414.330.179;21.705.853;0;1;0;0;0;0;0;0;0;0;2;3;10;11;0;0;0;53;496.399.368.421.053;728.069.719.538.474;29.04;33.686.741.899.566;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;Nou Barris;Can Peguera - El Tur������ de la 
10060;1;1750;rent;30;1;0;1;413.857.922;21.776.953;0;1;0;0;16;2;29;1;1;0;2;6;98;3;0;0;2;1436;111.321.960.893.855;746.737.106.691.756;583.333.333.333.333;40.661.736.852.554;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10061;4;1850;rent;25;1;0;1;413.882.922;21.756.953;0;1;0;0;13;2;14;1;2;1;2;11;90;4;0;0;3;1180;132.184.441.818.182;752.294.091.807.237;74;430.406.509.320.417;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10062;1;1150;rent;66;1;2;1;414.410.934;21.692.644;0;1;0;0;0;0;0;0;0;0;1;13;15;8;0;0;0;11;493.992;70.475.172.213.573;174.242.424.242.424;285.786.247.933.087;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;Nou Barris;La Guineueta
10063;4;2000;rent;45;1;1;1;41.389.587;21.763.423;0;1;0;0;12;2;8;1;1;1;3;13;99;2;0;0;3;1092;135.982.863.523.573;760.090.245.954.208;444.444.444.444.444;379.423.996.977.176;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10064;3;1600;rent;49;1;1;1;414.085.413;21.393.583;0;1;0;0;8;0;1;1;0;0;3;9;9;7;0;0;1;112;918.163.235.294.118;737.775.890.822.787;326.530.612.244.898;348.593.861.011.725;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;Sarri������-Sant Ge;El Putxet i el Farr�
10065;2;1784;rent;30;1;1;1;414.030.277;21.548.925;0;0;0;0;7;0;2;0;2;1;2;11;55;2;0;0;1;586;113.585.167.213.115;748.661.331.313.996;594.666.666.666.667;40.854.159.314.778;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;Gr����;Vila de Gr����
10066;4;1455;rent;115;1;3;2;414.134.763;21.964.271;0;1;0;1;2;0;0;0;0;0;3;8;23;15;0;0;0;78;701.402.109.090.909;728.276.117.960.559;126.521.739.130.435;253.782.905.124.234;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;Sant Mart�;Sant Mart������ de Prove
10067;4;1850;rent;25;1;0;1;413.882.922;21.756.953;0;1;0;0;13;2;14;1;2;1;2;11;90;4;0;0;3;1180;132.184.441.818.182;752.294.091.807.237;74;430.406.509.320.417;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10068;3;1800;rent;30;1;0;1;413.856.922;21.753.953;0;1;0;0;18;4;29;2;2;2;4;5;88;4;0;0;2;1375;115.917.129.345.794;749.554.194.388.426;60;40.943.445.622.221;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10069;3;1290;rent;65;1;1;1;413.791.939;21.239.877;0;1;0;0;8;0;3;0;0;1;0;7;18;7;0;0;2;154;896.504;716.239.749.735.572;198.461.538.461.538;298.801.022.746.008;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;0;1;Les Corts;La Maternitat i Sant Ramon
10070;0;1800;rent;90;1;2;2;414.102.628;21.387.586;0;1;0;0;6;0;1;1;0;0;5;10;8;8;0;0;1;72;865.480.347.826.087;749.554.194.388.426;20;299.573.227.355.399;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;Sarri������-Sant Ge;El Putxet i el Farr�
10071;1;1560;rent;39;1;1;1;413.778.588;21.742.922;0;0;0;0;8;0;12;0;6;1;2;9;72;4;0;0;0;1104;116.347.066.500.623;735.244.110.024.358;40;368.887.945.411.394;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10072;1;1995;rent;50;1;2;2;413.873.653;21.798.539;0;0;0;0;11;1;24;1;0;0;1;8;107;3;0;0;2;1147;11.297.286.994.012;759.839.932.932.396;39.9;368.637.632.389.582;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10073;2;1452;rent;50;1;1;1;414.330.179;21.705.853;0;1;0;0;0;0;0;0;0;0;2;3;10;11;0;0;0;53;496.399.368.421.053;728.069.719.538.474;29.04;33.686.741.899.566;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;Nou Barris;Can Peguera - El Tur������ de la 
10074;6;1650;rent;60;1;1;1;413.893.707;21.507.088;0;1;0;0;11;0;1;1;2;1;1;20;88;6;0;0;2;428;129.836.257.142.857;740.853.056.689.463;27.5;331.418.600.467.253;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Eixample;L'Antiga Esquerra de l'Eixample
10075;2;1640;rent;50;1;0;1;413.819.397;21.758.729;0;1;0;0;16;3;30;1;7;1;2;5;74;4;0;0;0;1603;121.092.961.290.323;740.245.152.081.824;32.8;34.904.285.153.901;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
10076;2;1640;rent;50;1;0;1;413.842.397;21.723.729;0;1;0;0;24;4;32;2;2;3;13;5;92;7;0;0;0;1273;122.279.187.915.408;740.245.152.081.824;32.8;34.904.285.153.901;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
10077;1;1650;rent;25;1;0;1;413.851.922;21.781.953;0;1;0;0;16;2;30;1;1;0;1;5;97;3;0;0;1;1475;110.804.327.338.129;740.853.056.689.463;66;418.965.474.202.643;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10078;3;1516;rent;30;1;0;1;413.842.328;21.717.187;0;0;0;0;24;4;32;2;2;3;13;4;91;7;0;0;0;1252;125.190.195.564.516;732.383.056.620.232;505.333.333.333.333;392.263.318.454.016;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
10079;0;1350;rent;38;1;1;1;414.077.597;21.874.896;0;0;0;0;6;1;0;1;0;1;5;6;55;5;0;0;1;210;100.491.374.025.974;720.785.987.143.248;355.263.157.894.737;357.027.371.170.609;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;Sant Mart�;El Clot
10080;2;1650;rent;80;1;3;1;413.782.051;21.235.193;0;1;0;0;13;0;3;0;0;1;0;5;19;6;0;0;1;190;858.938.808.510.638;740.853.056.689.463;20.625;302.650.393.222.074;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;0;1;Les Corts;La Maternitat i Sant Ramon
10081;1;1400;rent;38;1;1;1;413.806.339;21.892.291;0;0;0;0;4;0;6;0;2;1;1;7;51;3;0;0;0;436;808.933.401.709.402;724.422.751.560.335;368.421.052.631.579;360.664.135.587.696;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
10082;1;1430;rent;32;1;1;1;413.740.649;216.879;0;0;0;0;6;0;2;0;4;1;3;8;53;9;0;0;1;804;108.267.737.974.684;726.542.972.325.395;446.875;379.969.382.045.423;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;Sants-Montju��;El Poble Sec - Parc de Montju��
10083;2;1550;rent;78;1;2;2;413.798.918;21.622.636;0;1;0;0;9;0;2;0;2;0;2;9;65;9;0;0;0;1120;110.696.009.567.198;734.601.020.991.329;198.717.948.717.949;29.893.013.832.237;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;Eixample;Sant Antoni
10084;3;1500;rent;79;1;3;1;413.806.114;21.286.756;0;1;0;0;8;0;1;0;1;0;1;6;37;10;0;0;1;148;102.375.268;73.132.203.870.903;189.873.417.721.519;294.377.253.462.328;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;Sants-Montju��;Sants
10085;2;1802;rent;45;1;1;1;414.045.787;21.489.376;0;1;0;0;7;0;1;0;0;0;4;8;32;2;0;0;0;336;968.331.572.413.793;749.665.243.816.828;400.444.444.444.444;368.998.994.839.796;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
10086;1;1619;rent;40;1;0;1;413.817.328;21.748.187;0;0;0;0;17;3;32;2;7;1;2;6;80;6;0;0;0;1581;115.642.927.257.933;738.956.395.367.764;40.475;37.006.844.995.637;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El G����
10087;1;1820;rent;50;1;1;1;413.828.875;2.170.248;0;0;0;0;16;2;25;1;2;2;3;5;101;6;0;0;0;1339;115.783.601.945.525;750.659.178.007.084;36.4;35.945.687.746.427;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10088;1;1400;rent;62;1;1;1;414.054.414;21.347.831;0;0;0;0;11;0;0;0;0;0;1;10;13;8;0;1;0;105;945.376.876.712.329;724.422.751.560.335;225.806.451.612.903;311.709.313.055.826;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - La Bonanova
10089;6;1650;rent;60;1;1;1;413.907.418;21.513.786;0;1;0;0;17;0;2;2;4;1;1;23;96;5;0;0;2;459;137.088.961.081.081;740.853.056.689.463;27.5;331.418.600.467.253;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;Eixample;L'Antiga Esquerra de l'Eixample
10090;4;1700;rent;35;1;1;1;41.378.856;21.668.314;0;0;0;0;11;0;8;0;1;1;3;9;99;9;0;0;1;1064;993.164.465.923.172;743.838.353.004.431;485.714.285.714.286;388.303.546.855.489;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;Ciutat Vella;El Raval
10091;1;1750;rent;30;1;0;1;413.857.922;21.776.953;0;1;0;0;16;2;29;1;1;0;2;6;98;3;0;0;2;1436;111.321.960.893.855;746.737.106.691.756;583.333.333.333.333;40.661.736.852.554;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10092;2;1875;rent;38;1;2;1;413.828.015;21.836.048;0;1;0;0;7;0;16;0;3;1;3;7;73;3;0;0;0;960;112.362.720.797.721;753.636.393.840.451;493.421.052.631.579;389.877.777.867.813;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10093;5;1790;rent;47;1;1;1;413.856.602;21.684.653;0;1;0;0;13;5;12;2;5;2;20;7;100;8;0;0;0;1054;14.744.026.557.377;74.899.708.988.348;380.851.063.829.787;363.982.329.712.474;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10094;4;1100;rent;30;1;0;1;413.839.726;21.802.583;0;0;0;0;13;2;28;1;1;1;3;6;96;4;0;0;1;1379;108.292.780.582.524;700.306.545.878.646;366.666.666.666.667;360.186.807.712.431;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10095;0.5;1500;rent;56;1;2;1;414.017.804;21.749.408;0;1;0;0;8;1;5;1;0;1;3;15;81;8;0;1;2;861;153.707.501.221.167;73.132.203.870.903;267.857.142.857.143;328.786.869.635.515;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;Eixample;La Sagrada Fam����
10096;2;1890;rent;85;1;3;1;414.037.319;21.683.919;0;1;0;0;16;0;5;0;1;1;3;14;87;8;0;1;1;615;141.654.515.643.564;754.433.210.805.369;222.352.941.176.471;310.168.085.156.337;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;Gr����;El Camp d'En Grassot i Gr������cia
10097;3;1795;rent;59;1;2;1;413.785.631;21.577.704;0;1;0;0;10;0;1;1;3;0;3;13;73;6;0;0;0;830;123.353.774.774.775;749.276.030.092.238;304.237.288.135.593;341.522.285.701.666;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;Eixample;Sant Antoni
10098;2;1800;rent;50;1;1;1;414.014.357;21.511.758;0;1;0;0;13;0;1;0;1;1;4;35;41;1;0;0;0;474;11.164.645.955.335;749.554.194.388.426;36;358.351.893.845.611;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
10099;3;1200;rent;61;1;1;1;413.793.353;21.710.407;0;1;0;0;11;1;17;0;6;1;3;9;85;7;0;0;0;1372;109.527.403.323.558;709.007.683.577.609;19.672.131.147.541;297.920.297.160.278;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10100;3;1552;rent;87;1;2;2;413.996.298;21.442.944;0;1;0;0;14;0;1;0;0;0;4;14;27;5;0;1;0;271;956.482.728.033.473;734.729.970.074.316;178.390.804.597.701;288.139.158.208.858;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
10101;0;1600;rent;90;1;2;1;414.023.713;21.755.423;0;0;0;0;9;1;4;1;0;1;3;17;78;8;0;0;3;905;158.610.798.971.722;737.775.890.822.787;177.777.777.777.778;287.794.923.789.761;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
10102;0;1250;rent;45;1;1;1;413.808.315;21.665.242;0;1;0;0;6;1;12;1;2;0;2;11;100;10;0;0;0;1205;101.372.766.521.739;713.089.883.029.635;277.777.777.777.778;332.423.634.052.603;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10103;1;1400;rent;83;1;3;1;413.886.306;2.156.705;0;1;0;0;5;0;0;1;3;1;1;17;77;5;0;0;3;810;145.341.921.011.058;724.422.751.560.335;168.674.698.795.181;282.538.690.780.675;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;Eixample;L'Antiga Esquerra de l'Eixample
10104;3;1200;rent;61;1;1;1;413.793.353;21.710.407;0;1;0;0;11;1;17;0;6;1;3;9;85;7;0;0;0;1372;109.527.403.323.558;709.007.683.577.609;19.672.131.147.541;297.920.297.160.278;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;El Raval
10105;5;1340;rent;32;0;1;1;414.042.665;21.367.953;0;1;0;0;11;0;0;0;0;0;1;7;14;5;0;2;0;172;110.522.284.210.526;720.042.489.294.496;41.875;373.468.899.014.523;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - La Bonanova
10106;1;1795;rent;56;1;2;1;413.799.996;21.563.027;0;1;0;0;7;0;0;0;2;0;2;12;78;4;0;0;0;875;125.287.770.224.719;749.276.030.092.238;320.535.714.285.714;346.740.861.018.723;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;Eixample;Sant Antoni
10107;2;1550;rent;74;1;1;1;41.389.978;21.815.604;0;0;0;0;4;0;11;0;0;0;1;9;109;3;0;0;2;669;111.311.204.319.654;734.601.020.991.329;209.459.459.459.459;304.194.511.670.912;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
10108;1;1500;rent;60;1;2;1;413.803.379;21.895.574;0;0;0;0;4;0;5;0;2;1;1;6;49;2;0;0;0;420;806.084.637.681.159;73.132.203.870.903;25;32.188.758.248.682;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Ciutat Vella;La Barceloneta
10109;1;1500;rent;57;1;1;1;414.047.204;21.346.708;0;0;0;0;11;0;0;0;0;0;1;10;13;7;0;1;0;133;105.500.304.347.826;73.132.203.870.903;263.157.894.736.842;327.016.911.925.575;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - La Bonanova
10110;4;1762;rent;110;1;3;2;413.998.097;2.141.498;0;1;0;0;13;0;1;0;0;0;3;6;24;4;0;1;0;212;107.564.395.604.396;747.420.480.649.612;160.181.818.181.818;277.372.444.070.371;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
10111;0;1521;rent;58;1;2;1;413.905.995;21.586.372;0;1;0;0;7;0;5;1;2;0;2;18;60;3;0;0;1;862;168.298.334.191.702;732.712.329.225.929;262.241.379.310.345;326.668.028.171.287;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;Eixample;L'Antiga Esquerra de l'Eixample
10112;0;1600;rent;90;1;2;1;414.023.713;21.755.423;0;0;0;0;9;1;4;1;0;1;3;17;78;8;0;0;3;905;158.610.798.971.722;737.775.890.822.787;177.777.777.777.778;287.794.923.789.761;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;Eixample;La Sagrada Fam����
10113;3;1795;rent;59;1;2;1;413.785.631;21.577.704;0;1;0;0;10;0;1;1;3;0;3;13;73;6;0;0;0;830;123.353.774.774.775;749.276.030.092.238;304.237.288.135.593;341.522.285.701.666;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;Eixample;Sant Antoni
10114;2;1800;rent;50;1;1;1;414.014.357;21.511.758;0;1;0;0;13;0;1;0;1;1;4;35;41;1;0;0;0;474;11.164.645.955.335;749.554.194.388.426;36;358.351.893.845.611;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
10115;4;1650;rent;62;1;2;1;413.967.173;2.167.288;0;1;0;0;19;1;5;0;0;0;3;6;89;4;0;2;3;717;171.594.027.197.347;740.853.056.689.463;266.129.032.258.065;328.139.618.184.953;0;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;Eixample;La Dreta de l'Eixample
10116;4;1100;rent;30;1;0;1;413.839.726;21.802.583;0;0;0;0;13;2;28;1;1;1;3;6;96;4;0;0;1;1379;108.292.780.582.524;700.306.545.878.646;366.666.666.666.667;360.186.807.712.431;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
