Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,district_Ciutat Vella,district_Eixample,district_Gracia,district_Horta-Guinardo,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Marti,district_Sants-Montjuic,district_Sarria-Sant Gervasi
66,7.0,9000.0,rent,187.0,1,3,2,413974904,21182577,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,910497985631836,481283422459893.0,387387123946377.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,4.0,1930.0,rent,87.0,1,2,1,414067339,21621749,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,756527528189893,22183908045977.0,309936716324435.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,4.0,2740.0,rent,68.0,1,0,1,413910236,21813492,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,50314.0,791571319938212,402941176470588.0,369620549420601.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69,0.0,1900.0,rent,147.0,1,3,2,413871705,2131722,0,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,754960916515453,129251700680272.0,25591765783758.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70,0.0,7990.0,rent,520.0,1,7,7,414077216,21158909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,898594603876032,153653846153846.0,273211722718485.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,3.0,2120.0,rent,126.0,1,3,2,413994241,21507497,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,765917136766606,168253968253968.0,282288946071458.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2.0,1800.0,rent,42.0,1,1,1,413730514,21677909,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,749554194388426,428571428571429.0,375787232560089.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,5.0,1820.0,rent,75.0,1,3,1,414108181,2178247,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,750659178007084,242666666666667.0,318910366653453.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,1.0,3475.0,rent,180.0,1,4,2,414052528,21513977,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,815334975799889,193055555555556.0,296039290710868.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,0.0,1900.0,rent,120.0,1,2,2,413821456,21719359,0,1,0,0,16,0,1,1,0,0,0,0,1,0,0,0,0,2,2049152.0,754960916515453,158333333333333.0,276211742237249.0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,7.0,3200.0,rent,130.0,1,4,2,413862644,21328378,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,807090608878782,246153846153846.0,320337163833224.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,0.5,2500.0,rent,100.0,1,3,2,413821577,21502829,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,782404601085629,25.0,32188758248682.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,2.0,2100.0,rent,125.0,1,2,3,413908693,2162155,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,764969262371151,16.8,282137888640921.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,1.0,2000.0,rent,90.0,1,2,1,414108582,21465067,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,760090245954208,222222222222222.0,310109278921182.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,1.0,1545.0,rent,61.0,1,2,1,413728321,21566927,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,734277918933185,25327868852459.0,323190532515853.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,0.0,5900.0,rent,172.0,1,3,2,413985183,21216351,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,868270762989381,343023255813954.0,353521315308036.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
82,0.0,3130.0,rent,55.0,1,2,1,413991845,22070419,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80487882835342,569090909090909.0,404145509830173.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,3.0,1760.0,rent,57.0,1,2,1,413794394,21493701,0,1,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,74730690880322,308771929824561.0,343001782019765.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,0.0,5900.0,rent,230.0,1,3,2,413963903,21245498,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,868270762989381,256521739130435.0,324462832097062.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85,3.0,1600.0,rent,76.0,1,2,2,413770356,21540482,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,737775890822787,210526315789474.0,304702556794154.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2.0,2080.0,rent,80.0,1,2,1,413943488,2167748,0,1,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1033724.0,764012317269536,26.0,325809653802148.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87,2.0,2325.0,rent,65.0,1,1,1,41383606,2155327,0,1,0,1,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,775147531802146,357692307692308.0,357708804812582.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,1.0,2000.0,rent,78.0,1,1,1,414050349,21566052,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,760090245954208,256410256410256.0,324419363285249.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,4.0,2000.0,rent,98.0,1,4,2,414108421,21618501,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,760090245954208,204081632653061.0,301593498087151.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,1.0,1450.0,rent,65.0,1,2,1,413815055,21673834,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,727931883541462,223076923076923.0,310493156551898.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,0.5,1600.0,rent,70.0,1,3,1,413881639,21825087,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,50314.0,737775890822787,228571428571429.0,312926366617851.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,1.0,2000.0,rent,90.0,1,2,1,413882822,21937557,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,760090245954208,222222222222222.0,310109278921182.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,4.0,1800.0,rent,120.0,1,4,2,414032211,2141534,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,749554194388426,15.0,270805020110221.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,1.0,2300.0,rent,87.0,1,2,2,413910212,21674037,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,774066440191724,264367816091954.0,327475628326266.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
95,7.0,2400.0,rent,56.0,1,1,1,413802918,21621418,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,778322401633604,428571428571429.0,375787232560089.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,0.0,2300.0,rent,80.0,1,2,2,41393666,21684143,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1033724.0,774066440191724,28.75,335863776724336.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
97,7.0,3045.0,rent,80.0,1,1,1,413851048,21668111,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8021256180144,380625.0,363922954547012.0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,3.0,3045.0,rent,76.0,1,2,2,413869283,2179287,0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,0,0,1,50314.0,8021256180144,400657894736842.0,369052283985767.0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,4.0,2665.0,rent,110.0,1,2,2,413978121,21470122,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,788795933659994,242272727272727.0,318747897080753.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,6.0,3570.0,rent,75.0,1,2,1,413965921,21620924,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,818032087477368,47.6,386283276123737.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,1.0,2300.0,rent,100.0,1,3,2,413893523,21615001,0,1,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,774066440191724,23.0,313549421592915.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,5.0,1195.0,rent,81.0,1,2,1,414129138,21408265,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,708590146436561,147530864197531.0,269145230969317.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,0.0,5500.0,rent,250.0,1,6,2,413956046,21755117,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,861250337122056,22.0,309104245335832.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
104,4.0,5950.0,rent,280.0,1,5,5,41393117,2140301,0,1,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,869114649853968,21.25,305635689537043.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,5.0,726.0,rent,22.0,1,0,1,413843118,21458553,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,65875500148248,33.0,349650756146648.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,5.0,1350.0,rent,82.0,1,3,1,413758705,21729813,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,720785987143248,164634146341463.0,280114062416822.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,16.0,7000.0,rent,220.0,1,4,2,414072569,22160698,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,885366542803745,318181818181818.0,346003788168509.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
108,0.0,2600.0,rent,70.0,1,2,2,413898388,21411584,0,1,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,786326672400957,371428571428571.0,361477148196021.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,0.0,1950.0,rent,75.0,1,2,1,414056399,21982123,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,757558465155779,26.0,325809653802148.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,1.0,1300.0,rent,60.0,1,1,1,413722644,21306114,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,717011954344963,216666666666667.0,307577498122753.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,5.0,1950.0,rent,75.0,1,2,1,414051825,2197618,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,757558465155779,26.0,325809653802148.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,0.0,1400.0,rent,40.0,1,1,1,413786224,21615953,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,724422751560335,35.0,355534806148941.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,-1.0,1400.0,rent,56.0,1,1,1,414002093,21642628,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,724422751560335,25.0,32188758248682.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,0.0,4200.0,rent,192.0,1,4,2,413885029,21641122,0,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,834283980427146,21875.0,308534443224368.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,0.0,4200.0,rent,192.0,1,4,2,413871568,21641122,0,1,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,834283980427146,21875.0,308534443224368.0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,1.0,3470.0,rent,140.0,1,1,1,413842105,21623344,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,815190987294091,247857142857143.0,32102674503316.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,3.0,2255.0,rent,67.0,1,2,2,414037667,21920195,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,772090525193678,336567164179104.0,351621263254581.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,6.0,2505.0,rent,67.0,0,2,2,413835124,21608035,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,782604401351897,373880597014925.0,3621351394128.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,2.0,2995.0,rent,60.0,1,1,1,414016839,21601068,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,800469951054955,499166666666667.0,391035494832745.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,5.0,2700.0,rent,70.0,1,2,3,413793998,2161786,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,790100705199242,385714285714286.0,365251180994306.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,1.0,2045.0,rent,56.0,1,2,2,413881446,21724646,0,0,0,0,21,0,0,1,1,0,0,0,0,0,0,0,1,1,50314.0,76231530684769,365178571428571.0,359780137774175.0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
122,0.0,1300.0,rent,75.0,1,2,1,414450135,21835773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,717011954344963,173333333333333.0,285263142991332.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,0.0,1300.0,rent,36.0,1,0,1,414004643,2158961,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,717011954344963,361111111111111.0,358660060499352.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,8.0,1390.0,rent,45.0,1,1,1,413888455,21828275,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50314.0,723705902612474,308888888888889.0,343039653635442.0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,4.0,650.0,rent,18.0,1,0,1,413874693,2176789,0,1,0,0,14,1,0,2,1,0,0,0,0,0,0,0,1,1,50314.0,647697236288968,361111111111111.0,358660060499352.0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
126,3.0,1300.0,rent,36.0,1,0,1,413995976,21583718,0,1,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,717011954344963,361111111111111.0,358660060499352.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,1.0,3500.0,rent,180.0,1,3,2,413957278,21505102,0,1,0,0,22,0,0,0,2,0,0,2,1,0,0,0,0,0,0.0,81605182474775,194444444444444.0,296756139658729.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,0.0,1400.0,rent,129.0,1,1,2,41374622,21746782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,724422751560335,108527131782946.0,238441511124168.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,4.0,2600.0,rent,70.0,1,2,2,413901108,21544734,0,1,0,0,7,0,0,1,1,1,0,2,2,0,0,0,0,0,0.0,786326672400957,371428571428571.0,361477148196021.0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,4.0,1580.0,rent,55.0,0,2,1,413806303,21741152,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,2,2049152.0,736518012602101,287272727272727.0,335784694078854.0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
131,0.0,7500.0,rent,150.0,1,3,2,41405931,22162566,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,89226582995244,50.0,391202300542815.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
132,0.0,4360.0,rent,110.0,1,3,3,413893518,21406739,0,1,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,838022733634308,396363636363636.0,367974697055066.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,6.0,3085.0,rent,100.0,0,2,2,413923528,21363887,0,1,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,803430693633949,30.85,34291367503514.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,0.0,3705.0,rent,150.0,1,2,2,414025771,21613021,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,821743853773019,24.7,320680324363393.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,4.0,2365.0,rent,67.0,1,2,2,414046098,21892984,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,776853330092603,352985074626866.0,356384068153507.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,3.0,2350.0,rent,98.0,1,3,2,414011748,21795779,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77621706071382,239795918367347.0,317720312846763.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,0.0,2450.0,rent,83.0,1,3,2,413935063,21468939,0,1,0,0,24,0,0,0,2,0,0,2,1,0,0,0,0,0,0.0,780384330353877,295180722891566.0,338500269574217.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,2.0,2205.0,rent,76.0,1,2,1,413892467,21563843,0,0,0,0,5,0,0,1,0,1,0,0,2,0,0,0,0,0,0.0,769848278788095,290131578947368.0,336774944759462.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,1.0,1600.0,rent,55.0,1,2,1,413989554,22000824,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,737775890822787,290909090909091.0,33704257229954.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,1.0,1030.0,rent,35.0,0,0,1,414185653,22041552,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,693731408122368,294285714285714.0,338196601973427.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,0.5,8500.0,rent,200.0,1,3,3,41395054,21597976,0,1,0,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,904782144247841,42.5,374950407593037.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,0.0,3000.0,rent,130.0,0,3,3,413875757,21473563,0,1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,800636756765025,230769230769231.0,313883311719466.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,1.0,3300.0,rent,200.0,1,4,3,413957631,21338746,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,810167774745457,16.5,280336038090653.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0.0,3200.0,rent,148.0,1,3,3,413997015,21731701,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,1,150942.0,807090608878782,216216216216216.0,30736938150237.0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,6.0,1550.0,rent,108.0,1,3,2,414097091,21553563,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,734601020991329,143518518518519.0,266387898278907.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,5.0,1600.0,rent,73.0,1,3,1,413907861,21386717,0,1,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,737775890822787,219178082191781.0,308729946707948.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,3.0,1700.0,rent,78.0,1,3,1,41400511,21684121,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1271572.0,743838353004431,217948717948718.0,308167470335472.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,2.0,1700.0,rent,84.0,1,3,1,414102961,2108634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,743838353004431,202380952380952.0,300756673120099.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,6.0,1500.0,rent,80.0,1,1,1,413842055,21718791,0,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,1,1701528.0,73132203870903,18.75,293119375241642.0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,6.0,2300.0,rent,100.0,1,2,2,413984366,2157548,0,1,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,774066440191724,23.0,313549421592915.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
