floor,price,size,rooms,bathrooms,latitude,longitude,hasLift,isParkingSpaceIncludedInPrice,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_newdevelopment,status_renew,newDevelopment_True,topNewDevelopment_True,exterior_True
0.0,0.054285714285714284,0.026217228464419477,0.075,0.0625,413732662,21411774,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03142857142857143,0.011235955056179775,0.025,0.0625,413831564,21276498,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.15714285714285714,0.16254681647940075,0.15,0.25,412772922,19646368,0,1,0,0,0,0,0,0,0,0,0,0
0.88,0.20857142857142857,0.08614232209737828,0.1,0.125,414038067,22143733,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.055714285714285716,0.056179775280898875,0.1,0.1875,414035253,21610523,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.09142857142857143,0.04119850187265917,0.075,0.0625,413916462,21572023,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.4,0.06179775280898876,0.075,0.125,413921903,21768972,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.05714285714285714,0.0299625468164794,0.075,0.125,413808192,21825109,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.052314285714285716,0.04456928838951311,0.075,0.125,413908122,21996852,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.0278,0.021722846441947566,0.025,0.0625,414914296,20342412,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11142857142857143,0.07865168539325842,0.1,0.125,412656048,19235762,0,1,0,0,0,0,0,0,0,0,0,0
0.24,0.05714285714285714,0.03745318352059925,0.1,0.125,41367935,2132097,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.028428571428571428,0.016853932584269662,0.025,0.0625,414088948,21834722,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.09142857142857143,0.026217228464419477,0.075,0.125,413999991,22060853,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.04271428571428571,0.020973782771535582,0.025,0.0625,413847492,21770268,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08,0.027715355805243445,0.075,0.125,413957499,21265426,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.07114285714285715,0.03146067415730337,0.075,0.0625,413918053,21794021,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05285714285714286,0.030711610486891385,0.025,0.0625,413890452,21481012,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.022457142857142856,0.02696629213483146,0.1,0.0625,414218448,21565952,0,0,0,0,1,0,0,0,0,0,0,0
0.08,0.06437142857142857,0.052434456928838954,0.075,0.125,413888129,2195482,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.07171428571428572,0.031835205992509365,0.05,0.0625,413913058,21671686,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06571428571428571,0.043820224719101124,0.075,0.0625,413855213,21841478,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.22857142857142856,0.11797752808988764,0.075,0.1875,414052713,22187713,1,1,0,0,1,0,0,0,0,0,0,1
0.64,0.17142857142857143,0.052434456928838954,0.075,0.1875,414064898,2216126,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08942857142857143,0.0348314606741573,0.075,0.125,413877385,21753985,1,0,0,0,1,0,0,0,0,0,0,1
1.0,0.2,0.07865168539325842,0.075,0.1875,414054848,22140693,1,1,0,1,0,0,0,0,0,0,0,1
0.12,0.10857142857142857,0.0749063670411985,0.1,0.125,413921838,21492116,1,0,0,0,1,0,0,0,0,0,0,1
0.52,0.1,0.06367041198501873,0.075,0.125,414111443,2221664,1,0,0,0,1,0,0,0,0,0,0,1
1.0,0.2,0.09363295880149813,0.1,0.1875,414065091,22159651,1,1,0,1,0,0,0,0,0,0,0,1
0.84,0.17142857142857143,0.05730337078651685,0.075,0.125,414050229,22176922,1,0,0,1,0,0,0,0,0,0,0,1
1.0,0.2857142857142857,0.0749063670411985,0.075,0.1875,414063991,22169838,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.21428571428571427,0.0898876404494382,0.1,0.1875,413691373,21437272,0,1,0,0,0,0,0,0,0,0,0,0
0.84,0.21428571428571427,0.0749063670411985,0.075,0.1875,41409529,22145624,1,1,0,1,0,0,0,0,0,0,0,1
0.12,0.02142857142857143,0.020224719101123594,0.025,0.0625,415475114,21198566,1,1,0,0,1,0,0,0,0,0,0,1
0.2,0.02,0.008239700374531835,0.0,0.0625,413858891,21681652,1,0,0,0,0,0,1,0,0,0,0,1
0.28,0.054285714285714284,0.042322097378277156,0.05,0.125,413913147,21488935,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.04857142857142857,0.03895131086142322,0.075,0.125,413755576,21708529,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05142857142857143,0.06441947565543071,0.075,0.125,41599837,22130095,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.18571428571428572,0.22808988764044943,0.125,0.375,415197715,23860613,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.11428571428571428,0.10599250936329588,0.1,0.25,415211836,23846249,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.03428571428571429,0.0700374531835206,0.1,0.125,413451217,20310929,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.09063670411985018,0.125,0.25,41277206,19589652,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.06571428571428571,0.02846441947565543,0.075,0.125,413673916,21354664,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.2857142857142857,0.05655430711610487,0.1,0.1875,412676017,19547987,0,1,0,0,0,0,0,0,0,0,0,0
0.16,0.24285714285714285,0.04794007490636704,0.05,0.125,413779454,21730064,1,0,0,0,0,1,0,0,0,0,0,1
0.04,0.04,0.02247191011235955,0.025,0.0625,413984253,21615738,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.017142857142857144,0.012359550561797753,0.0,0.0625,414090481,21572091,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.37142857142857144,0.19737827715355805,0.175,0.4375,413841623,20932898,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.03857142857142857,0.020973782771535582,0.025,0.0625,413880005,21780665,0,0,0,1,0,0,0,0,0,0,0,1
0.2,0.06571428571428571,0.0299625468164794,0.05,0.0625,41401926,21537192,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.027,0.02397003745318352,0.025,0.0625,413867294,21738995,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.044514285714285715,0.021348314606741574,0.05,0.0625,414250035,22064334,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03857142857142857,0.020224719101123594,0.05,0.0625,414558802,22078252,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.13428571428571429,0.09138576779026217,0.075,0.1875,412703441,19717906,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.15714285714285714,0.16292134831460675,0.125,0.1875,414582832,20346769,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.05142857142857143,0.022097378277153558,0.05,0.0625,413670577,21359346,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.056,0.03445692883895131,0.05,0.125,413823279,21829748,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.05362857142857143,0.027715355805243445,0.075,0.125,414132796,21924315,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.11685714285714285,0.08389513108614233,0.1,0.1875,413937607,21364325,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.2571428571428571,0.20074906367041198,0.15,0.375,413792307,20770682,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.07142857142857142,0.03295880149812734,0.075,0.125,413991123,2149557,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.07428571428571429,0.036329588014981276,0.075,0.125,413989337,21492728,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08,0.04681647940074907,0.075,0.125,413991123,2149557,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.07,0.0348314606741573,0.075,0.125,413989337,21492728,1,0,0,0,1,0,0,0,0,0,0,1
0.4,0.04,0.02846441947565543,0.075,0.0625,414146947,22099062,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08142857142857143,0.04119850187265917,0.075,0.1875,413900755,21506909,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.018571428571428572,0.02696629213483146,0.075,0.0625,415492346,24517836,0,0,0,0,0,1,0,0,0,0,0,1
0.16,0.10285714285714286,0.04307116104868914,0.075,0.125,413943806,21468524,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.22857142857142856,0.1198501872659176,0.125,0.375,413954142,21474278,1,1,0,1,0,0,0,0,0,0,0,1
0.08,0.031714285714285716,0.03258426966292135,0.05,0.125,41562831,20223835,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.033428571428571426,0.018726591760299626,0.025,0.0625,414558802,22078252,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11142857142857143,0.0749063670411985,0.1,0.125,413954539,2149743,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.046085714285714285,0.030337078651685393,0.075,0.0625,414558802,22078252,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08257142857142857,0.03258426966292135,0.075,0.125,413805441,21549972,1,0,0,0,1,0,0,0,0,0,0,1
0.32,0.06285714285714286,0.031835205992509365,0.05,0.125,413925842,21342938,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06771428571428571,0.02696629213483146,0.075,0.125,413964941,21234529,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.09428571428571429,0.0449438202247191,0.1,0.125,413795756,21543663,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11142857142857143,0.15093632958801498,0.125,0.3125,414534402,20810911,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.08428571428571428,0.07977528089887641,0.125,0.1875,414549034,2071005,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.11142857142857143,0.16217228464419475,0.15,0.375,414619943,20541549,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.06514285714285714,0.018726591760299626,0.025,0.0625,413858852,21645845,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.21428571428571427,0.10861423220973783,0.15,0.25,413959527,21361628,1,1,0,0,0,1,0,0,0,0,0,1
0.0,0.08,0.02883895131086142,0.075,0.125,413986574,21697315,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.17142857142857143,0.05730337078651685,0.075,0.1875,414079331,22166517,1,0,0,1,0,0,0,0,0,0,0,0
0.04,0.04285714285714286,0.021722846441947566,0.05,0.0625,413794859,20604085,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.030285714285714287,0.020599250936329586,0.05,0.0625,415184648,19008782,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.09142857142857143,0.05580524344569288,0.075,0.125,413913615,21365426,1,1,0,0,1,0,0,0,0,0,0,1
0.16,0.052714285714285714,0.02546816479400749,0.05,0.0625,413786523,21739722,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.04342857142857143,0.017602996254681647,0.025,0.0625,413781204,21750852,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.052142857142857144,0.023220973782771534,0.05,0.0625,413781862,21749629,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.06428571428571428,0.024344569288389514,0.025,0.0625,413927324,21707309,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06571428571428571,0.04531835205992509,0.075,0.1875,41468607,20852164,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.1,0.03745318352059925,0.075,0.125,414069773,22167415,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11428571428571428,0.07865168539325842,0.0,0.125,413975097,21926639,0,0,0,0,0,0,1,0,0,0,0,1
0.88,0.17142857142857143,0.07116104868913857,0.1,0.125,414044915,22189529,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.037142857142857144,0.01647940074906367,0.025,0.0625,414021932,21585035,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.05,0.016853932584269662,0.025,0.0625,413761755,21731041,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03142857142857143,0.013857677902621723,0.025,0.0625,413755959,21884432,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.05142857142857143,0.03258426966292135,0.075,0.0625,41371796,21441013,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.03214285714285714,0.02247191011235955,0.025,0.0625,413787362,21770072,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.054285714285714284,0.035580524344569285,0.075,0.125,414832565,2068573,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.21857142857142858,0.2902621722846442,0.15,0.25,414603243,20589235,0,1,0,0,0,0,0,0,0,0,0,0
0.16,0.06285714285714286,0.035580524344569285,0.075,0.125,414808399,20720648,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.10571428571428572,0.04269662921348315,0.075,0.125,414082478,21591234,0,0,0,0,0,1,0,0,0,0,0,1
0.16,0.09142857142857143,0.06329588014981273,0.1,0.125,414008305,21870863,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.4142857142857143,0.08651685393258426,0.1,0.1875,412724513,19868768,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.23142857142857143,0.04794007490636704,0.05,0.125,413877977,21644544,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.054285714285714284,0.02247191011235955,0.05,0.0625,413823943,2173602,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.038857142857142854,0.031835205992509365,0.05,0.125,414932722,23258712,1,1,0,0,1,0,0,0,0,0,0,0
0.4,0.08,0.03932584269662921,0.075,0.125,413822645,21459677,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.1,0.054307116104868915,0.05,0.125,414038609,22137545,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07028571428571428,0.036329588014981276,0.05,0.0625,413816233,21768035,1,0,0,0,1,0,0,0,0,0,0,1
0.72,0.18571428571428572,0.08239700374531835,0.1,0.125,41405458,22164904,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.061714285714285715,0.028089887640449437,0.075,0.125,413859518,21484208,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.14457142857142857,0.04119850187265917,0.025,0.125,413696217,21613042,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.11428571428571428,0.06741573033707865,0.1,0.1875,413967125,21545848,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.021714285714285714,0.02247191011235955,0.025,0.0625,415413179,21127203,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.025,0.028089887640449437,0.05,0.0625,415233709,21243855,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.02205714285714286,0.011235955056179775,0.0,0.0625,413992209,21570922,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.028142857142857143,0.020599250936329586,0.025,0.0625,413797285,21397312,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.02642857142857143,0.028089887640449437,0.075,0.0625,414848702,2031731,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.023714285714285716,0.03220973782771536,0.075,0.125,415536635,21537081,1,0,0,0,1,0,0,0,0,0,0,0
0.28,0.07142857142857142,0.07715355805243446,0.15,0.125,413996196,21506378,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.04622857142857143,0.042322097378277156,0.05,0.125,413995836,21453282,1,0,0,0,1,0,0,0,0,0,0,0
0.16,0.03857142857142857,0.026217228464419477,0.05,0.0625,413730697,20865673,1,0,0,0,0,1,0,0,0,0,0,1
0.08,0.09142857142857143,0.052434456928838954,0.1,0.125,414055794,21302716,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.037142857142857144,0.024344569288389514,0.075,0.0625,413756755,20860504,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05285714285714286,0.026217228464419477,0.025,0.0625,414090504,21391222,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.22857142857142856,0.19176029962546817,0.125,0.375,413972936,2147371,1,1,0,0,0,1,0,0,0,0,0,1
0.0,0.13714285714285715,0.10898876404494381,0.1,0.1875,413952623,21383461,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.10571428571428572,0.05730337078651685,0.125,0.3125,414004747,21360141,1,1,0,1,0,0,0,0,0,0,0,1
0.0,0.1,0.06142322097378277,0.075,0.125,413901908,21747292,0,0,0,0,1,0,0,0,0,0,0,0
0.2,0.06857142857142857,0.03408239700374532,0.075,0.125,41400173,21487834,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05714285714285714,0.03408239700374532,0.05,0.0625,413901055,21431186,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.11428571428571428,0.019850187265917602,0.025,0.0625,413945037,21712344,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.12,0.026217228464419477,0.025,0.0625,413957983,2170343,1,0,0,0,1,0,0,0,0,0,0,1
0.32,0.4,0.2303370786516854,0.15,0.375,413955919,21451681,1,0,0,0,0,1,0,0,0,0,0,1
0.08,0.06285714285714286,0.04157303370786517,0.1,0.125,414107213,21344989,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.2857142857142857,0.10299625468164794,0.125,0.3125,413825406,20904751,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.7142857142857143,0.09737827715355805,0.05,0.125,414113116,21355972,1,1,0,0,0,1,0,0,0,0,0,1
0.0,0.09285714285714286,0.033707865168539325,0.05,0.125,414008499,21273976,0,1,0,0,1,0,0,0,0,0,0,1
0.08,0.10714285714285714,0.08426966292134831,0.1,0.1875,41390432,21345892,1,1,0,0,1,0,0,0,0,0,0,1
0.16,0.032857142857142856,0.018726591760299626,0.025,0.0625,413732499,2162561,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.13714285714285715,0.08277153558052434,0.1,0.1875,413968975,21388459,1,1,0,0,1,0,0,0,0,0,0,1
0.2,0.34285714285714286,0.07940074906367041,0.1,0.25,413917196,21653143,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.37142857142857144,0.2397003745318352,0.175,0.1875,414135052,21329274,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.07571428571428572,0.029213483146067417,0.05,0.25,413986858,21683659,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08285714285714285,0.029213483146067417,0.05,0.125,413994686,21699927,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.04,0.0149812734082397,0.025,0.0625,41386665,2178531,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.17142857142857143,0.038202247191011236,0.075,0.125,41379453,21792937,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.033707865168539325,0.075,0.125,413990277,21495156,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.07714285714285714,0.04044943820224719,0.075,0.125,413990277,21495156,1,0,0,0,1,0,0,0,0,0,0,1
0.96,0.22857142857142856,0.0898876404494382,0.075,0.125,414053338,22187393,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.04471428571428571,0.0299625468164794,0.075,0.125,41363972,21113426,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.10142857142857142,0.10636704119850188,0.125,0.1875,414721113,20738631,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.15428571428571428,0.09363295880149813,0.125,0.1875,413947512,21401763,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.06571428571428571,0.033707865168539325,0.075,0.125,413861873,21741224,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.17142857142857143,0.15617977528089888,0.1,0.1875,415999038,20349418,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.08571428571428572,0.020599250936329586,0.025,0.0625,413825378,21800156,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.5714285714285714,0.11535580524344569,0.075,0.25,413927416,2140662,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.2571428571428571,0.20224719101123595,0.175,0.375,414606232,20836241,0,1,0,0,0,0,0,0,0,0,0,0
0.28,0.037142857142857144,0.02247191011235955,0.05,0.0625,413639481,21113682,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.11142857142857143,0.16217228464419475,0.15,0.3125,414625819,20469392,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.047,0.035580524344569285,0.1,0.125,41363972,21113426,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.12571428571428572,0.1647940074906367,0.125,0.3125,414950135,2083001,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.05714285714285714,0.04157303370786517,0.075,0.0625,413984971,21802519,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08571428571428572,0.048314606741573035,0.1,0.125,413882622,21843943,1,0,0,1,0,0,0,0,0,0,0,1
0.52,0.18571428571428572,0.06329588014981273,0.1,0.125,414052,22184932,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.2,0.22846441947565543,0.125,0.3125,414667857,20714776,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.07142857142857142,0.037827715355805244,0.1,0.125,413993178,21765358,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.04285714285714286,0.025093632958801498,0.05,0.0625,414157324,21848258,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08857142857142856,0.04681647940074907,0.075,0.1875,413864138,21654245,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.15714285714285714,0.04868913857677903,0.075,0.125,413940022,2175949,1,0,0,0,0,1,0,0,0,0,0,1
0.32,0.34285714285714286,0.06554307116104868,0.05,0.125,413900136,21759438,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.18571428571428572,0.20749063670411985,0.175,0.3125,414723537,20615424,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.10142857142857142,0.04119850187265917,0.1,0.1875,414083132,21391236,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.15714285714285714,0.16292134831460675,0.1,0.1875,414560311,20336769,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.15062857142857142,0.11910112359550562,0.125,0.3125,413952426,21468103,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.15714285714285714,0.16292134831460675,0.1,0.1875,414577578,20361553,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.37142857142857144,0.17790262172284643,0.15,0.375,413929065,21365431,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.10714285714285714,0.056179775280898875,0.075,0.125,414043765,21396664,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.06185714285714286,0.056179775280898875,0.075,0.1875,414284467,22367799,1,1,0,1,0,0,0,0,0,0,0,1
0.2,0.03371428571428572,0.018352059925093634,0.05,0.0625,413687576,21205904,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.18571428571428572,0.2247191011235955,0.15,0.3125,4151883,23835056,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0.08857142857142856,0.03745318352059925,0.075,0.125,413851486,21657692,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.14,0.05093632958801498,0.075,0.125,413853836,21766778,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.14285714285714285,0.08838951310861423,0.125,0.25,412683755,19963541,0,1,0,0,0,0,0,0,0,0,0,0
0.16,0.06571428571428571,0.052434456928838954,0.075,0.125,413917306,21317902,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.04285714285714286,0.024344569288389514,0.05,0.0625,413805608,21687761,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.05714285714285714,0.02846441947565543,0.1,0.0625,413767553,21166522,1,0,0,0,1,0,0,0,0,0,0,0
0.08,0.04,0.024344569288389514,0.075,0.0625,413788343,21270857,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.045714285714285714,0.028089887640449437,0.05,0.0625,413741,2145076,1,0,0,1,0,0,0,0,0,0,0,1
0.08,0.05,0.026217228464419477,0.05,0.0625,414041619,21842099,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.16857142857142857,0.09588014981273409,0.075,0.1875,413951938,21643719,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.14,0.025842696629213482,0.05,0.0625,413884906,2162024,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.045714285714285714,0.017602996254681647,0.0,0.0625,413859119,21466095,1,0,0,0,0,0,1,0,0,0,0,1
0.12,0.17857142857142858,0.07228464419475655,0.075,0.1875,413982549,21541546,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.04,0.02247191011235955,0.05,0.0625,414015919,21746382,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.03957142857142857,0.04157303370786517,0.05,0.0625,413800951,21779787,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.24285714285714285,0.12434456928838951,0.1,0.25,413940902,21636559,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.05857142857142857,0.030711610486891385,0.05,0.125,41383201,21849008,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06857142857142857,0.06704119850187266,0.1,0.125,414042968,21365273,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1457142857142857,0.09363295880149813,0.125,0.25,414100693,21362601,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.05714285714285714,0.0299625468164794,0.05,0.125,413767198,21678979,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.08,0.035955056179775284,0.05,0.125,413916345,21705371,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.08,0.035955056179775284,0.05,0.125,413916345,21705371,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.032857142857142856,0.014232209737827715,0.025,0.0625,413738615,21458927,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.032857142857142856,0.015355805243445693,0.0,0.0625,413764713,21394345,1,0,0,0,0,0,1,0,0,0,0,1
0.12,0.04568571428571429,0.02696629213483146,0.05,0.0625,413764535,21507627,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.24285714285714285,0.0749063670411985,0.075,0.125,414042095,21291477,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.11428571428571428,0.0947565543071161,0.125,0.25,412649582,19368159,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.08571428571428572,0.024719101123595506,0.025,0.0625,41395834,2120346,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.12857142857142856,0.06292134831460675,0.075,0.125,414064906,22149989,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.20857142857142857,0.08614232209737828,0.1,0.125,414031232,22164897,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.04857142857142857,0.028089887640449437,0.05,0.0625,413895254,2160474,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.16857142857142857,0.09588014981273409,0.075,0.1875,413949554,21615557,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.07571428571428572,0.033707865168539325,0.05,0.125,414020627,21482421,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.05805243445692884,0.1,0.125,414054691,21784345,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03142857142857143,0.02397003745318352,0.05,0.0625,413690232,21284883,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.03214285714285714,0.024344569288389514,0.025,0.0625,413852577,21635519,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.039285714285714285,0.04119850187265917,0.1,0.125,414931996,21375367,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.026217228464419477,0.05,0.125,41409711,21787153,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.045714285714285714,0.0149812734082397,0.025,0.0625,414087106,21457705,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.11428571428571428,0.18277153558052434,0.15,0.25,413838408,20762118,0,1,0,0,0,0,0,0,0,0,0,0
